"Station Name","POINT ATKINSON"
"Province","BRITISH COLUMBIA"
"Latitude","49.33"
"Longitude","-123.26"
"Elevation","35.00"
"Climate Identifier","1106200"
"WMO Identifier","71037"
"TC Identifier","WSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"M","Missing"
"E","Estimated"
"NA","Not Available"
"**","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2000-08-30 11:00","2000","08","30","11:00"," ","17.9","","","M","","M","21","","6","","","M","","M","","","","","NA"
"2000-08-30 12:00","2000","08","30","12:00"," ","17.4","","","M","","M","23","","9","","","M","","M","","","","","NA"
"2000-08-30 13:00","2000","08","30","13:00"," ","17.5","","","M","","M","25","","11","","","M","","M","","","","","NA"
"2000-08-30 14:00","2000","08","30","14:00"," ","18.9","","","M","","M","19","","4","","","M","","M","","","","","NA"
"2000-08-30 15:00","2000","08","30","15:00"," ","18.9","","","M","","M","22","","6","","","M","","M","","","","","NA"
"2000-08-30 16:00","2000","08","30","16:00"," ","18.6","","","M","","M","24","","11","","","M","","M","","","","","NA"
"2000-08-30 17:00","2000","08","30","17:00"," ","19.2","","","M","","M","24","","4","","","M","","M","","","","","NA"
"2000-08-30 18:00","2000","08","30","18:00"," ","18.7","","","M","","M","25","","13","","","M","","M","","","","","NA"
"2000-08-30 19:00","2000","08","30","19:00"," ","19.0","","","M","","M","21","","6","","","M","","M","","","","","NA"
"2000-08-30 20:00","2000","08","30","20:00"," ","18.5","","","M","","M","8","","4","","","M","","M","","","","","NA"
"2000-08-30 21:00","2000","08","30","21:00"," ","18.2","","","M","","M","7","","2","","","M","","M","","","","","NA"
"2000-08-30 22:00","2000","08","30","22:00"," ","17.9","","","M","","M","28","","2","","","M","","M","","","","","NA"
"2000-08-30 23:00","2000","08","30","23:00"," ","17.4","","","M","","M","2","","6","","","M","","M","","","","","NA"
"2000-08-31 00:00","2000","08","31","00:00"," ","17.7","","","M","","M","8","","9","","","M","","M","","","","","NA"
"2000-08-31 01:00","2000","08","31","01:00"," ","17.4","","","M","","M","9","","9","","","M","","M","","","","","NA"
"2000-08-31 02:00","2000","08","31","02:00"," ","17.3","","","M","","M","9","","15","","","M","","M","","","","","NA"
"2000-08-31 03:00","2000","08","31","03:00"," ","17.8","","","M","","M","26","","11","","","M","","M","","","","","NA"
"2000-08-31 04:00","2000","08","31","04:00"," ","17.2","","","M","","M","27","","35","","","M","","M","","","","","NA"
"2000-08-31 05:00","2000","08","31","05:00"," ","17.0","","","M","","M","27","","28","","","M","","M","","","","","NA"
"2000-08-31 06:00","2000","08","31","06:00"," ","17.0","","","M","","M","28","","26","","","M","","M","","","","","NA"
"2000-08-31 07:00","2000","08","31","07:00"," ","16.7","","","M","","M","27","","26","","","M","","M","","","","","NA"
"2000-08-31 08:00","2000","08","31","08:00"," ","16.9","","","M","","M","26","","6","","","M","","M","","","","","NA"
"2000-08-31 09:00","2000","08","31","09:00"," ","17.0","","","M","","M","25","","9","","","M","","M","","","","","NA"
"2000-08-31 10:00","2000","08","31","10:00"," ","17.6","","","M","","M","9","","13","","","M","","M","","","","","NA"
"2000-08-31 11:00","2000","08","31","11:00"," ","16.9","","","M","","M","26","","28","","","M","","M","","","","","NA"
"2000-08-31 12:00","2000","08","31","12:00"," ","16.7","","","M","","M","27","","28","","","M","","M","","","","","NA"
"2000-08-31 13:00","2000","08","31","13:00"," ","17.2","","","M","","M","26","","15","","","M","","M","","","","","NA"
"2000-08-31 14:00","2000","08","31","14:00"," ","16.9","","","M","","M","24","","15","","","M","","M","","","","","NA"
"2000-08-31 15:00","2000","08","31","15:00"," ","17.0","","","M","","M","26","","13","","","M","","M","","","","","NA"
"2000-08-31 16:00","2000","08","31","16:00"," ","17.3","","","M","","M","28","","19","","","M","","M","","","","","NA"
"2000-08-31 17:00","2000","08","31","17:00"," ","17.1","","","M","","M","27","","13","","","M","","M","","","","","NA"
"2000-08-31 18:00","2000","08","31","18:00"," ","17.6","","","M","","M","28","","19","","","M","","M","","","","","NA"
"2000-08-31 19:00","2000","08","31","19:00"," ","16.9","","","M","","M","3","","2","","","M","","M","","","","","NA"
"2000-08-31 20:00","2000","08","31","20:00"," ","16.5","","","M","","M","11","","30","","","M","","M","","","","","NA"
"2000-08-31 21:00","2000","08","31","21:00"," ","16.4","","","M","","M","10","","28","","","M","","M","","","","","NA"
"2000-08-31 22:00","2000","08","31","22:00"," ","15.9","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-31 23:00","2000","08","31","23:00"," ","15.7","","","M","","M","10","","30","","","M","","M","","","","","NA"
